arpt_id,icao_id,arpt_name,rwy_id,lat_decimal,long_decimal,observation_time,wind_speed_kt,flight_category,raw_text
FKL,KFKL,VENANGO RGNL,03/21,41.37741666,-79.86063888,2023-12-27T21:56:00Z,4.0,IFR,KFKL 272156Z AUTO 14004KT 10SM OVC007 A2981 RMK AO2 SLPNO FZRANO $
FKN,KFKN,FRANKLIN RGNL,09/27,36.70029638,-76.90213555,2023-12-27T22:35:00Z,0.0,IFR,KFKN 272235Z AUTO 00000KT 2 1/2SM BR BKN007 OVC010 16/16 A2976 RMK AO2 T01620160
FKR,KFKR,FRANKFORT CLINTON COUNTY RGNL,04/22,40.27343083,-86.56217027,2023-12-27T22:35:00Z,11.0,VFR,KFKR 272235Z AUTO 03011KT 10SM FEW065 BKN075 OVC090 05/03 A2987 RMK AO2
FKS,KFKS,FRANKFORT DOW MEML FLD,15/33,44.62520166,-86.20085527,2023-12-27T22:30:00Z,5.0,VFR,LFKS 272230Z AUTO 28005KT 250V310 CAVOK 09/06 Q1028
FLD,KFLD,FOND DU LAC COUNTY,18/36,43.77116666,-88.48841666,2023-12-27T21:53:00Z,7.0,VFR,KFLD 272153Z AUTO 36007KT 10SM CLR 03/M03 A3002 RMK AO2 SLP174 T00331028
FLG,KFLG,FLAGSTAFF PULLIAM,03/21,35.14031583,-111.6692414,2023-12-27T21:57:00Z,8.0,VFR,KFLG 272157Z 08008KT 10SM CLR 09/M12 A3020 RMK AO2 SLP214 T00941122
FLL,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,10R/28L,26.07166666,-80.14969444,2023-12-27T21:53:00Z,4.0,VFR,KFLL 272153Z 31004KT 10SM BKN250 23/11 A2991 RMK AO2 SLP129 T02330106 $
FLO,KFLO,FLORENCE RGNL,01/19,34.18536333,-79.72388305,2023-12-27T22:40:00Z,7.0,MVFR,KFLO 272240Z 28007KT 10SM BKN028 17/14 A2980 RMK AO2 T01670139
FLP,KFLP,MARION COUNTY RGNL,04/22,36.29088888,-92.59025,2023-12-27T21:56:00Z,10.0,VFR,KFLP 272156Z AUTO 28010KT 10SM SCT037 OVC048 04/M03 A2993 RMK AO2 SLP140 T00391028
FLT,,FLAT,08/26,62.45264888,-157.98907,,,,
FLV,KFLV,SHERMAN AAF,16/34,39.36757555,-94.91433972,,,,
FLX,KFLX,FALLON MUNI,03/21,39.49916944,-118.7487922,2023-12-27T22:30:00Z,12.0,VFR,LFLX 272230Z AUTO 21012KT 9999 -RA BKN039 BKN045 OVC058 11/03 Q1019 TEMPO 4500 -RA
FLY,KFLY,MEADOW LAKE,16/34,38.94276972,-104.5699047,2023-12-27T22:30:00Z,21.0,VFR,LFLY 272230Z AUTO 18021KT 150V210 CAVOK 11/04 Q1023 BECMG 18015G25KT
FME,KFME,TIPTON,10/28,39.08538666,-76.75941444,2023-12-27T22:29:00Z,5.0,IFR,KFME 272229Z AUTO 09005KT 2SM OVC006 11/11 A2982 RMK AO1
FMM,KFMM,FORT MORGAN MUNI,08/26,40.33544444,-103.8041667,2023-12-27T22:35:00Z,16.0,VFR,KFMM 272235Z AUTO 34016G24KT 10SM 05/M07 A3014 RMK AO2
FMN,KFMN,FOUR CORNERS RGNL,05/23,36.74125111,-108.2299417,2023-12-27T22:30:00Z,10.0,VFR,LFMN 272230Z 33010KT 9999 FEW024 SCT030 09/05 Q1027 NOSIG
FMY,KFMY,PAGE FLD,05/23,26.586615,-81.86324694,2023-12-27T21:53:00Z,9.0,VFR,KFMY 272153Z AUTO 29009KT 10SM BKN100 BKN110 21/13 A2992 RMK AO2 SLP133 T02110128
FMZ,KFMZ,FAIRMONT STATE,12/30,40.58609758,-97.57313655,,,,
FNB,KFNB,BRENNER FLD,15/33,40.07877777,-95.592,2023-12-27T21:53:00Z,11.0,MVFR,KFNB 272153Z AUTO 33011G21KT 10SM OVC021 02/M02 A3000 RMK AO2 SLP166 T00171017
FNL,KFNL,NORTHERN COLORADO RGNL,15/33,40.45181583,-105.0113256,2023-12-27T22:00:00Z,12.0,VFR,NFNL 272200Z 09012KT 9999 SCT026 SCT048 30/24 Q1013
FNT,KFNT,BISHOP INTL,18/36,42.96546388,-83.74473805,2023-12-27T21:53:00Z,7.0,LIFR,KFNT 272153Z AUTO 35007KT 10SM OVC003 07/06 A2989 RMK AO2 SLP125 T00670056
FOA,KFOA,FLORA MUNI,03/21,38.66499022,-88.45311202,2023-12-27T22:35:00Z,8.0,VFR,KFOA 272235Z AUTO 09008KT 10SM SCT049 OVC070 07/02 A2983 RMK AO2
FOD,KFOD,FORT DODGE RGNL,12/30,42.55119444,-94.19183333,2023-12-27T22:47:00Z,9.0,MVFR,KFOD 272247Z AUTO 02009KT 10SM -RA BKN014 OVC034 02/M01 A3003 RMK AO2 RAB20 P0000 FZRANO
FOE,KFOE,TOPEKA RGNL,13/31,38.95094916,-95.66361361,2023-12-27T21:53:00Z,14.0,MVFR,KFOE 272153Z 31014G22KT 10SM OVC017 01/M01 A2998 RMK AO2 SLP160 T00111011
FOK,KFOK,FRANCIS S GABRESKI,01/19,40.84361861,-72.63181194,2023-12-27T22:30:00Z,13.0,MVFR,LFOK 272230Z AUTO 20013KT 9999 -RA BKN026 OVC033 09/03 Q1016 TEMPO 4000 RA BKN012 OVC018
FOM,KFOM,FILLMORE MUNI,04/22,38.95813888,-112.3631389,2023-12-27T22:35:00Z,,VFR,KFOM 272235Z AUTO 10SM CLR 05/M07 A3031 RMK AO1
FOT,KFOT,ROHNERVILLE,11/29,40.55394138,-124.1326556,2023-12-27T22:30:00Z,13.0,MVFR,LFOT 272230Z AUTO 21013KT 9999 BKN020 BKN026 OVC035 10/07 Q1017 TEMPO 4500 -RA BECMG BKN012
FOZ,KFOZ,BIGFORK MUNI,15/33,47.78393402,-93.65099369,2023-12-27T22:33:00Z,3.0,LIFR,KFOZ 272233Z AUTO 01003KT 3/4SM OVC003 03/02 A3013 RMK AO2
FPK,KFPK,FITCH H BEACH,03/21,42.57408888,-84.81209722,2023-12-27T22:35:00Z,6.0,IFR,KFPK 272235Z AUTO 35006KT 10SM OVC007 05/04 A2989 RMK AO2
FPR,KFPR,TREASURE COAST INTL,10R/28L,27.49747222,-80.37263888,2023-12-27T21:53:00Z,0.0,VFR,KFPR 272153Z 00000KT 10SM CLR 22/15 A2991 RMK AO2 SLP127 T02220150
FPY,KFPY,PERRY-FOLEY,18/36,30.0708125,-83.58154388,2023-12-27T22:35:00Z,3.0,VFR,KFPY 272235Z AUTO 23003KT 10SM CLR 15/10 A2995 RMK AO2 T01460098
FQD,KFQD,RUTHERFORD COUNTY/MARCHMAN FLD,01/19,35.42822222,-81.93507777,2023-12-27T22:25:00Z,3.0,VFR,KFQD 272225Z AUTO 15003KT 10SM CLR 13/12 A2980 RMK AO2
FRG,KFRG,REPUBLIC,H2,40.72927444,-73.41342055,2023-12-27T22:30:00Z,10.0,MVFR,LFRG 272230Z AUTO 21010KT 9999 FEW013 BKN024 BKN042 10/09 Q1012
FRH,KFRH,FRENCH LICK MUNI,08/26,38.50622222,-86.63694444,2023-12-27T22:35:00Z,6.0,VFR,KFRH 272235Z AUTO 05006KT 10SM OVC120 07/00 A2983 RMK AO1
FRM,KFRM,FAIRMONT MUNI,13/31,43.64394444,-94.41561111,2023-12-27T22:10:00Z,4.0,MVFR,KFRM 272210Z AUTO 03004KT 10SM BKN019 01/M02 A3006 RMK AO2 FZRANO
FRR,KFRR,FRONT ROYAL-WARREN COUNTY,10/28,38.91751222,-78.25337333,,,,
FSD,KFSD,JOE FOSS FLD,09/27,43.58201805,-96.74192527,2023-12-27T22:30:00Z,8.0,VFR,LFSD 272230Z AUTO 19008KT CAVOK 06/01 Q1020
FSE,KFSE,FOSSTON MUNI/ANDERSON FLD,16/34,47.59282972,-95.77348666,,,,
FSK,KFSK,FORT SCOTT MUNI,18/36,37.79836111,-94.76936111,2023-12-27T22:35:00Z,12.0,MVFR,KFSK 272235Z AUTO 30012G18KT 10SM OVC014 01/M01 A2998 RMK AO2 T00131011
FSM,KFSM,FORT SMITH RGNL,02/20,35.33664638,-94.36610916,2023-12-27T21:53:00Z,9.0,VFR,KFSM 272153Z 28009KT 10SM BKN043 OVC050 05/M03 A3001 RMK AO2 SLP165 T00501033
FSO,KFSO,FRANKLIN COUNTY STATE,01/19,44.94027777,-73.09747222,2023-12-27T22:35:00Z,0.0,LIFR,KFSO 272235Z AUTO 00000KT 1/2SM FG BKN001 OVC012 05/04 A3000 RMK AO2 T00480042
FSP,PAFS,NIKOLAI,05/23,63.01855888,-154.3584381,,,,
FST,KFST,FORT STOCKTON-PECOS COUNTY,11/29,30.91525,-102.9127778,2023-12-27T22:30:00Z,4.0,VFR,LFST 272230Z AUTO 18004KT 140V210 CAVOK 04/M00 Q1018 NOSIG
FSU,KFSU,FORT SUMNER MUNI,08/26,34.4887513,-104.2164184,,,,
FSW,KFSW,FORT MADISON MUNI,17/35,40.65911111,-91.32775,2023-12-27T22:35:00Z,7.0,VFR,KFSW 272235Z AUTO 04007KT 10SM -RA 03/03 A2988 RMK AO2 P0002
FTT,KFTT,ELTON HENSLEY MEML,12/30,38.83811111,-92.00258333,,,,
FTW,KFTW,FORT WORTH MEACHAM INTL,17/35,32.81977027,-97.36245,2023-12-27T21:53:00Z,10.0,VFR,KFTW 272153Z 33010KT 10SM CLR 09/M01 A3006 RMK AO2 SLP181 T00891011
FTY,KFTY,FULTON COUNTY EXEC/CHARLIE BROWN FLD,08/26,33.77912638,-84.521366,2023-12-27T21:53:00Z,6.0,VFR,KFTY 272153Z 23006KT 10SM CLR 13/04 A2988 RMK AO2 SLP115 T01280039
FUL,KFUL,FULLERTON MUNI,06/24,33.87201416,-117.9797842,2023-12-27T21:53:00Z,3.0,MVFR,KFUL 272153Z VRB03KT 3SM HZ CLR 19/11 A3011 RMK AO2 SLP194 T01890111 $
FVE,KFVE,NORTHERN AROOSTOOK RGNL,14/32,47.2855,-68.31272222,2023-12-27T21:53:00Z,3.0,VFR,KFVE 272153Z AUTO 30003KT 10SM OVC100 00/M12 A3009 RMK AO2 SLP200 T00001117
FVX,KFVX,FARMVILLE RGNL,03/21,37.35752777,-78.43780555,2023-12-27T22:35:00Z,3.0,IFR,KFVX 272235Z AUTO 34003KT 10SM OVC005 12/11 A2976 RMK AO2 T01150113
FWA,KFWA,FORT WAYNE INTL,05/23,40.97847222,-85.19516666,2023-12-27T21:54:00Z,7.0,VFR,KFWA 272154Z 34007KT 10SM FEW023 BKN160 BKN240 08/02 A2987 RMK AO2 SLP119 T00780022
FWB,KFWB,BRANSON WEST MUNI - EMERSON FLD,03/21,36.6985,-93.40225,2023-12-27T22:35:00Z,13.0,MVFR,KFWB 272235Z AUTO 27013G20KT 230V290 10SM OVC016 01/M02 A2992 RMK AO2
FWC,KFWC,FAIRFIELD MUNI,09/27,38.37863305,-88.41265222,2023-12-27T22:35:00Z,6.0,VFR,KFWC 272235Z AUTO 09006KT OVC046 08/02 A2982 RMK AO1 T00760017 PWINO
FWN,KFWN,SUSSEX,03/21,41.20021388,-74.62303527,2023-12-27T22:19:00Z,5.0,MVFR,KFWN 272219Z AUTO 03005KT 7SM FEW011 BKN026 OVC031 08/07 A2996 RMK AO2 T00830067
FWQ,KFWQ,ROSTRAVER,08/26,40.20972222,-79.83144444,,,,
FWS,KFWS,FORT WORTH SPINKS,18R/36L,32.56513361,-97.30843944,2023-12-27T22:16:00Z,10.0,VFR,PFWS 272216Z AUTO 15010KT 10SM SCT025 OVC043 M04/M06 A2974 RMK AO2 FZRANO
FXE,KFXE,FORT LAUDERDALE EXEC,13/31,26.19727936,-80.17070627,2023-12-27T21:53:00Z,4.0,VFR,KFXE 272153Z VRB04KT 10SM CLR 23/12 A2992 RMK AO2 SLP133 T02330122
FXY,KFXY,FOREST CITY MUNI,15/33,43.23475691,-93.62410394,2023-12-27T22:35:00Z,7.0,VFR,KFXY 272235Z AUTO 35007KT 10SM OVC035 01/00 A3004 RMK AO2
FYE,KFYE,FAYETTE COUNTY,01/19,35.20769444,-89.39444444,2023-12-27T22:35:00Z,7.0,VFR,KFYE 272235Z AUTO 27007G13KT 10SM BKN045 OVC050 09/01 A2988 RMK A01
FYG,KFYG,WASHINGTON RGNL,15/33,38.58758333,-90.99380555,2023-12-27T22:35:00Z,0.0,VFR,KFYG 272235Z AUTO 00000KT 8SM -SN CLR 01/01 A2986 RMK AO2
FYJ,KFYJ,MIDDLE PENINSULA RGNL,10/28,37.52136111,-76.76275,2023-12-27T22:35:00Z,0.0,LIFR,KFYJ 272235Z AUTO 00000KT 4SM OVC004 15/15 A2978 RMK AO1 T01450145
FYM,KFYM,FAYETTEVILLE MUNI,02/20,35.05969444,-86.564,2023-12-27T22:35:00Z,4.0,VFR,KFYM 272235Z AUTO 18004KT 10SM FEW065 11/M00 A2985 RMK A01
FYU,PFYU,FORT YUKON,04/22,66.57241666,-145.2463333,2023-12-27T21:56:00Z,0.0,VFR,PFYU 272156Z 00000KT 10SM FEW002 M33/M36 A2996 RMK AO2 SLP171 T13331361
FYV,KFYV,DRAKE FLD,16/34,36.00508333,-94.17005555,2023-12-27T21:53:00Z,6.0,VFR,KFYV 272153Z 29006G15KT 10SM FEW034 OVC050 03/M03 A2996 RMK AO2 SLP150 T00331033
FZG,KFZG,FITZGERALD MUNI,02/20,31.68390461,-83.27090363,2023-12-27T22:35:00Z,3.0,VFR,KFZG 272235Z AUTO 24003KT 10SM CLR 15/07 A2992 RMK AO2 T01520067
FZI,KFZI,FOSTORIA METRO,09/27,41.19083333,-83.39308333,,,,
FZY,KFZY,OSWEGO COUNTY,15/33,43.35077361,-76.38805555,2023-12-27T21:54:00Z,4.0,VFR,KFZY 272154Z AUTO 13004KT 6SM -RA BR OVC060 10/09 A2989 RMK AO2 SLP122 P0008 T01000089
G05,,FINLEYVILLE AIRPARK,14/32,40.24545,-80.00981388,,,,
GA2,,PEACH STATE AERODROME,13/31,33.18345305,-84.37159027,,,,
GAB,KGAB,GABBS,09/27,38.92226388,-117.9585611,,,,
GAD,KGAD,NORTHEAST ALABAMA RGNL,06/24,33.97264886,-86.08908344,2023-12-27T22:20:00Z,0.0,VFR,LGAD 272220Z 00000KT 9999 FEW025 09/07 Q1026
GAF,KGAF,HUTSON FLD,08/26,48.40471555,-97.37095666,2023-12-27T22:35:00Z,3.0,LIFR,KGAF 272235Z AUTO 01003KT M1/4SM FZFG OVC001 M01/M01 A3017 RMK AO2
GAG,KGAG,GAGE,17/35,36.29576527,-99.77649583,2023-12-27T21:53:00Z,10.0,VFR,KGAG 272153Z AUTO 34010KT 10SM OVC034 06/M02 A3007 RMK AO2 SLP190 T00561017
GAI,KGAI,MONTGOMERY COUNTY AIRPARK,14/32,39.16833333,-77.166,2023-12-27T22:35:00Z,4.0,MVFR,KGAI 272235Z AUTO 09004KT 3SM +RA BR SCT005 BKN010 OVC019 11/11 A2981 RMK AO2 CIG 008V013 P0019
GAL,PAGA,EDWARD G PITKA SR,08/26,64.73618972,-156.9345547,2023-12-27T22:20:00Z,0.0,VFR,LGAL 272220Z 00000KT 9999 FEW020 07/05 Q1026
GAM,PAGM,GAMBELL,16/34,63.76661638,-171.7327839,2023-12-27T22:30:00Z,,VFR,UGAM 272230Z AUTO /////KT //// ////// 02/01 Q1019
GAO,KGAO,SOUTH LAFOURCHE LEONARD MILLER JR,H1,29.44111111,-90.26111111,2023-12-27T22:35:00Z,0.0,VFR,KGAO 272235Z AUTO 00000KT 10SM CLR 16/10 A2998 RMK AO2 T01610095
GAS,KGAS,GALLIA-MEIGS RGNL,05/23,38.83411152,-82.16342983,2023-12-27T22:00:00Z,5.0,VFR,SGAS 272200Z 05005KT CAVOK 30/16 Q1010
GBD,KGBD,GREAT BEND MUNI,11/29,38.34425138,-98.85919694,2023-12-27T21:56:00Z,13.0,MVFR,KGBD 272156Z AUTO 34013KT 10SM OVC025 01/M04 A3008 RMK AO2 SLP203 T00061039 FZRANO
GBG,KGBG,GALESBURG MUNI,03/21,40.93800052,-90.43112358,2023-12-27T22:35:00Z,9.0,VFR,KGBG 272235Z AUTO 05009KT 10SM BKN041 OVC046 04/04 A2992 RMK AO2 T00430043 TSNO
GBH,PAGB,GALBRAITH LAKE,14/32,68.47966666,-149.4899167,,,,
GBR,KGBR,WALTER J KOLADZA,11/29,42.18421416,-73.40324055,,,,
GCC,KGCC,NORTHEAST WYOMING RGNL,16/34,44.34890805,-105.5393675,2023-12-27T22:20:00Z,8.0,VFR,EGCC 272220Z AUTO 18008KT 150V220 9999 -RA SCT043 08/05 Q0991 TEMPO 3000 +TSRA BKN012 BKN025CB
GCD,KGCD,GRANT COUNTY RGNL/OGILVIE FLD,17/35,44.402982,-118.9677195,2023-12-27T22:35:00Z,7.0,VFR,KGCD 272235Z AUTO 05007KT 10SM SCT060 OVC080 05/M02 A3001 RMK AO2 T00481020
GCK,KGCK,GARDEN CITY RGNL,17/35,37.92752777,-100.7244167,2023-12-27T21:54:00Z,13.0,MVFR,KGCK 272154Z 36013KT 10SM BKN020 OVC025 02/M01 A3006 RMK AO2 SLP195 T00221006
GCM,KGCM,CLAREMORE RGNL,18/36,36.29272222,-95.47961111,2023-12-27T22:35:00Z,12.0,VFR,KGCM 272235Z AUTO 31012KT 10SM SCT044 SCT050 04/M04 A3002 RMK AO2
GCN,KGCN,GRAND CANYON NTL PARK,03/21,35.95236111,-112.1469722,2023-12-27T21:54:00Z,6.0,VFR,KGCN 272154Z 33006KT 10SM CLR 09/M08 A3022 RMK AO2 SLP229 T00891078
GCT,KGCT,GUTHRIE COUNTY RGNL,18/36,41.68697222,-94.43505555,,,,
GCY,KGCY,GREENEVILLE MUNI,05/23,36.19572222,-82.81136111,2023-12-27T22:35:00Z,0.0,VFR,KGCY 272235Z AUTO 00000KT 10SM CLR 09/07 A2983 RMK A01
GDA,KGDA,MARION-CRITTENDEN COUNTY JAMES C JOHNSON RGNL,07/25,37.33593944,-88.11067083,2023-12-27T22:35:00Z,0.0,VFR,KGDA 272235Z AUTO 00000KT 10SM BKN040 OVC046 07/02 A2983 RMK AO2 T00740015 PWINO
GDB,KGDB,GRANITE FALLS MUNI/LENZEN-ROE-FAGEN MEML FLD,15/33,44.75245922,-95.55553008,2023-12-27T22:35:00Z,5.0,VFR,KGDB 272235Z AUTO 22005KT 10SM SCT012 OVC032 01/M01 A3009 RMK AO2 T00111009
GDJ,KGDJ,GRANBURY RGNL,01/19,32.44307222,-97.82137277,2023-12-27T22:35:00Z,10.0,VFR,KGDJ 272235Z AUTO 31010KT 10SM CLR 10/M01 A3010 RMK AO2 T01001007
GDM,KGDM,GARDNER MUNI,18/36,42.54988888,-72.01602777,2023-12-27T22:20:00Z,26.0,MVFR,EGDM 272220Z AUTO 23026G39KT 9999 OVC026/// 11/07 Q1002
GDV,KGDV,DAWSON COMMUNITY,12/30,47.13872222,-104.8072222,2023-12-27T21:56:00Z,8.0,VFR,KGDV 272156Z AUTO 17008KT 10SM CLR 04/M06 A3018 RMK AO2 SLP253 T00391056 TSNO
GDW,KGDW,GLADWIN ZETTEL MEML,09/27,43.97058944,-84.47501972,,,,
GED,KGED,DELAWARE COASTAL,10/28,38.68763277,-75.35930444,,,,
GEG,KGEG,SPOKANE INTL,03/21,47.61902777,-117.5352222,2023-12-27T21:53:00Z,8.0,VFR,KGEG 272153Z 05008KT 10SM FEW080 BKN110 OVC160 03/M01 A3002 RMK AO2 SLP181 VIRGA T00281011
GEO,KGEO,BROWN COUNTY,18/36,38.88194558,-83.88273666,,,,
GEU,KGEU,GLENDALE MUNI,01/19,33.52691666,-112.2951389,2023-12-27T21:50:00Z,0.0,VFR,KGEU 272150Z 00000KT 10SM SCT180 BKN220 11/M03 A3011
GEV,KGEV,ASHE COUNTY,10/28,36.43247222,-81.4185,2023-12-27T22:25:00Z,9.0,VFR,KGEV 272225Z AUTO 28009G14KT 10SM SCT023 10/06 A2981 RMK AO2 T00970056
GEY,KGEY,SOUTH BIG HORN COUNTY,08/26,44.51794444,-108.083,2023-12-27T21:53:00Z,3.0,VFR,KGEY 272153Z AUTO 17003KT 10SM CLR 01/M11 A3022 RMK AO2 SLP285 T00111106
GEZ,KGEZ,SHELBYVILLE MUNI,01/19,39.58313888,-85.80480555,2023-12-27T21:53:00Z,4.0,VFR,KGEZ 272153Z AUTO 33004KT 10SM FEW100 09/02 A2986 RMK AO2 SLP114 T00890017
GFD,KGFD,POPE FLD,18/36,39.79032083,-85.73608861,,,,
GFK,KGFK,GRAND FORKS INTL,H2,47.94727777,-97.17377777,2023-12-27T21:53:00Z,12.0,LIFR,KGFK 272153Z 35012KT 1/2SM R35L/5000VP6000FT BR OVC002 M01/M02 A3013 RMK AO2 SFC VIS 1 1/4 SLP215 I1001 T10061017
GFL,KGFL,FLOYD BENNETT MEML,01/19,43.34122222,-73.61030555,2023-12-27T22:20:00Z,0.0,LIFR,KGFL 272220Z AUTO 00000KT 1/2SM FG OVC045 07/07 A3000 RMK AO2 T00670067
GFZ,KGFZ,GREENFIELD MUNI,14/32,41.32722222,-94.44516666,,,,
GGE,KGGE,GEORGETOWN COUNTY,11/29,33.31141666,-79.32030555,2023-12-27T22:35:00Z,5.0,VFR,KGGE 272235Z AUTO 27005KT 10SM SCT024 16/13 A2982 RMK AO2
GGF,KGGF,GRANT MUNI,15/33,40.87066336,-101.7338794,2023-12-27T22:35:00Z,16.0,MVFR,KGGF 272235Z AUTO 34016G22KT 10SM OVC018 01/M02 A3009 RMK AO2
GGG,KGGG,EAST TEXAS RGNL,18/36,32.384,-94.7115,2023-12-27T21:53:00Z,11.0,VFR,KGGG 272153Z 30011KT 10SM CLR 12/M01 A3001 RMK AO2 SLP163 T01171011
GGI,KGGI,GRINNELL RGNL,13/31,41.70988888,-92.73597222,2023-12-27T22:35:00Z,8.0,IFR,KGGI 272235Z AUTO 05008KT 10SM DZ BKN008 BKN017 OVC046 03/02 A2997 RMK AO2 T00300023
GGP,KGGP,LOGANSPORT/CASS COUNTY,09/27,40.71126444,-86.37270472,2023-12-27T22:20:00Z,18.0,MVFR,EGGP 272220Z 19018KT 6000 TSRA SCT023 BKN033 08/06 Q0991 RETSRA RETS
GGV,PAGG,KWIGILLINGOK,15/33,59.87568888,-163.1680875,,,,
GGW,KGGW,WOKAL FLD/GLASGOW-VALLEY COUNTY,08/26,48.21244444,-106.6148056,2023-12-27T22:20:00Z,14.0,VFR,EGGW 272220Z AUTO 21014KT 9999 FEW024 09/06 Q1001
GHG,KGHG,MARSHFIELD MUNI - GEORGE HARLOW FLD,06/24,42.09749883,-70.67301986,2023-12-27T22:35:00Z,0.0,LIFR,KGHG 272235Z AUTO 00000KT 1/2SM FG OVC003 08/08 A3005 RMK AO2
GHM,KGHM,CENTERVILLE MUNI,02/20,35.83741583,-87.44537694,,,,
GHW,KGHW,GLENWOOD MUNI,05/23,45.64383013,-95.32044891,2023-12-27T22:35:00Z,0.0,LIFR,KGHW 272235Z AUTO 00000KT 1 1/4SM BR OVC003 00/M01 A3005 RMK AO2
GIC,KGIC,IDAHO COUNTY,08/26,45.94266666,-116.1230278,2023-12-27T22:35:00Z,4.0,VFR,KGIC 272235Z AUTO 36004KT 10SM SCT110 00/00 A3005 RMK AO1
GIF,KGIF,WINTER HAVEN RGNL,11/29,28.06292027,-81.75331444,2023-12-27T21:53:00Z,6.0,VFR,KGIF 272153Z AUTO 31006KT 10SM SCT120 21/08 A2995 RMK AO2 SLP138 T02060083
GJT,KGJT,GRAND JUNCTION RGNL,11/29,39.12241666,-108.52675,2023-12-27T21:53:00Z,0.0,VFR,KGJT 272153Z 00000KT 10SM CLR 03/M11 A3027 RMK AO2 SLP274 T00331111
GKJ,KGKJ,PORT MEADVILLE,07/25,41.62652777,-80.21472222,2023-12-27T22:42:00Z,0.0,IFR,KGKJ 272242Z AUTO 00000KT 2 1/2SM BR SCT039 BKN060 09/08 A2981 RMK AO2 VIS 1V5 T00890078
GKN,PAGK,GULKANA,15R/33L,62.15433472,-145.4552917,,,,
GKT,KGKT,GATLINBURG-PIGEON FORGE,10/28,35.85775861,-83.52870305,2023-12-27T22:35:00Z,0.0,VFR,KGKT 272235Z AUTO 00000KT 10SM CLR 11/08 A2984 RMK A01
GKY,KGKY,ARLINGTON MUNI,16/34,32.66386111,-97.09427777,2023-12-27T21:53:00Z,14.0,VFR,KGKY 272153Z 31014KT 10SM CLR 11/M02 A3006 RMK AO2 SLP178 T01061017
GLD,KGLD,RENNER FLD/GOODLAND MUNI,17/35,39.37074083,-101.6987339,2023-12-27T21:53:00Z,14.0,MVFR,KGLD 272153Z AUTO 34014G22KT 10SM OVC025 02/M03 A3006 RMK AO2 PK WND 36027/2058 SLP194 T00171033
GLE,KGLE,GAINESVILLE MUNI,18/36,33.65219444,-97.19727777,2023-12-27T22:35:00Z,11.0,VFR,KGLE 272235Z AUTO 31011G17KT 10SM CLR 09/M03 A3008 RMK AO2 T00861028 PWINO
GLH,KGLH,GREENVILLE MID-DELTA,18R/36L,33.48288111,-90.98561388,2023-12-27T21:53:00Z,11.0,VFR,KGLH 272153Z 27011KT 10SM OVC060 13/01 A2991 RMK AO2 SLP138 T01280011
GLR,KGLR,GAYLORD RGNL,09/27,45.01302777,-84.70344444,2023-12-27T22:11:00Z,4.0,LIFR,KGLR 272211Z AUTO VRB04KT 1/4SM FG VV002 04/02 A2995 RMK AO2 T00390022
GLS,KGLS,SCHOLES INTL AT GALVESTON,18/36,29.26533333,-94.86041666,2023-12-27T21:52:00Z,8.0,VFR,KGLS 272152Z 02008KT 10SM CLR 18/04 A3000 RMK AO2 SLP157 T01830039
GLV,PAGL,GOLOVIN,03/21,64.55045861,-163.0071719,,,,
GLW,KGLW,GLASGOW MUNI,08/26,37.03177638,-85.95375583,2023-12-27T22:35:00Z,0.0,VFR,KGLW 272235Z AUTO 00000KT 10SM SCT070 06/03 A2985 RMK AO2 T00610034
GLY,KGLY,CLINTON RGNL,04/22,38.35470027,-93.67918694,2023-12-27T22:35:00Z,7.0,IFR,KGLY 272235Z AUTO 31007KT 4SM -SN BR BKN008 OVC014 01/01 A2991 RMK AO2
GMJ,KGMJ,GROVE RGNL,18/36,36.60677777,-94.73855555,2023-12-27T22:35:00Z,8.0,VFR,KGMJ 272235Z AUTO 29008KT 260V320 10SM SCT026 OVC034 03/M01 A3000 RMK AO2 TSNO
GMU,KGMU,GREENVILLE DOWNTOWN,H2,34.84794444,-82.35,2023-12-27T21:53:00Z,7.0,VFR,KGMU 272153Z 23007KT 10SM CLR 13/11 A2982 RMK AO2 SLP095 T01330111 $
GNB,KGNB,GRANBY-GRAND COUNTY,09/27,40.09005555,-105.9166389,2023-12-27T22:35:00Z,0.0,VFR,KGNB 272235Z AUTO 00000KT 10SM CLR M04/M13 A3025 RMK AO2 T10451131
GNC,KGNC,GAINES COUNTY,08/26,32.67533333,-102.6526667,2023-12-27T22:35:00Z,8.0,VFR,KGNC 272235Z AUTO 34008KT 10SM CLR 14/M03 A3013 RMK AO2 T01351034
GNF,KGNF,GRENADA MUNI,13/31,33.83244444,-89.79816666,,,,
GNG,KGNG,GOODING MUNI,07/25,42.91708083,-114.7663381,2023-12-27T22:35:00Z,22.0,VFR,KGNG 272235Z AUTO 07022G31KT 10SM -SN CLR 01/M03 A3025 RMK AO2
GNT,KGNT,GRANTS-MILAN MUNI,13/31,35.16727777,-107.9020556,2023-12-27T22:35:00Z,13.0,VFR,KGNT 272235Z AUTO 34013KT 10SM CLR 08/M21 A3018 RMK AO2 T00751210
GNU,,GOODNEWS,06/24,59.11786111,-161.5736667,,,,
